GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022300926,35,1630166,Deni Avdija,1610612764,Washington Wizards,1,9,18,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,15,1,1,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,58,1630166,Deni Avdija,1610612764,Washington Wizards,1,6,59,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,7,1,1,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,96,1630166,Deni Avdija,1610612764,Washington Wizards,1,4,38,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,105,1630166,Deni Avdija,1610612764,Washington Wizards,1,3,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,20,1,1,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,115,1630166,Deni Avdija,1610612764,Washington Wizards,1,3,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,75,254,1,0,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,126,1630166,Deni Avdija,1610612764,Washington Wizards,1,2,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,36,1,0,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,144,1630166,Deni Avdija,1610612764,Washington Wizards,1,0,43,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-31,67,1,0,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,254,1630166,Deni Avdija,1610612764,Washington Wizards,2,5,19,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,18,37,1,0,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,281,1630166,Deni Avdija,1610612764,Washington Wizards,2,3,56,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,4,1,1,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,308,1630166,Deni Avdija,1610612764,Washington Wizards,2,0,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,23,1,1,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,450,1630166,Deni Avdija,1610612764,Washington Wizards,3,1,12,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-175,174,1,0,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,567,1630166,Deni Avdija,1610612764,Washington Wizards,4,5,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-190,85,1,1,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300926,588,1630166,Deni Avdija,1610612764,Washington Wizards,4,3,25,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,46,1,1,20240310,MIA,WAS,2023-24
Shot Chart Detail,0022300940,25,1630166,Deni Avdija,1610612764,Washington Wizards,1,9,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,167,188,1,0,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300940,68,1630166,Deni Avdija,1610612764,Washington Wizards,1,6,2,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,17,1,1,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300940,166,1630166,Deni Avdija,1610612764,Washington Wizards,2,11,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,11,1,0,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300940,170,1630166,Deni Avdija,1610612764,Washington Wizards,2,11,6,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300940,178,1630166,Deni Avdija,1610612764,Washington Wizards,2,10,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,27,254,1,0,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300940,289,1630166,Deni Avdija,1610612764,Washington Wizards,2,2,44,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,1,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300940,374,1630166,Deni Avdija,1610612764,Washington Wizards,3,8,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,3,1,1,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300940,522,1630166,Deni Avdija,1610612764,Washington Wizards,4,9,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300940,626,1630166,Deni Avdija,1610612764,Washington Wizards,4,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,174,1,0,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300940,644,1630166,Deni Avdija,1610612764,Washington Wizards,4,0,32,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,1,20240312,MEM,WAS,2023-24
Shot Chart Detail,0022300957,19,1630166,Deni Avdija,1610612764,Washington Wizards,1,10,14,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,10,92,1,0,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,49,1630166,Deni Avdija,1610612764,Washington Wizards,1,7,38,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,59,1630166,Deni Avdija,1610612764,Washington Wizards,1,6,59,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,26,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,123,1630166,Deni Avdija,1610612764,Washington Wizards,1,3,1,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,14,1,0,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,191,1630166,Deni Avdija,1610612764,Washington Wizards,2,10,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,25,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,244,1630166,Deni Avdija,1610612764,Washington Wizards,2,7,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-148,220,1,0,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,286,1630166,Deni Avdija,1610612764,Washington Wizards,2,4,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,14,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,323,1630166,Deni Avdija,1610612764,Washington Wizards,2,0,29,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,99,-6,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,343,1630166,Deni Avdija,1610612764,Washington Wizards,3,11,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-213,-20,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,358,1630166,Deni Avdija,1610612764,Washington Wizards,3,10,21,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,21,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,393,1630166,Deni Avdija,1610612764,Washington Wizards,3,6,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,12,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,490,1630166,Deni Avdija,1610612764,Washington Wizards,4,11,31,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,15,121,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022300957,497,1630166,Deni Avdija,1610612764,Washington Wizards,4,10,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,172,101,1,1,20240314,HOU,WAS,2023-24
Shot Chart Detail,0022301005,10,1630166,Deni Avdija,1610612764,Washington Wizards,1,11,34,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,53,6,1,0,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,63,1630166,Deni Avdija,1610612764,Washington Wizards,1,7,17,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,0,1,1,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,71,1630166,Deni Avdija,1610612764,Washington Wizards,1,6,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,10,1,1,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,122,1630166,Deni Avdija,1610612764,Washington Wizards,1,2,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-74,113,1,0,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,142,1630166,Deni Avdija,1610612764,Washington Wizards,1,1,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,-20,1,1,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,273,1630166,Deni Avdija,1610612764,Washington Wizards,2,5,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,-10,1,0,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,320,1630166,Deni Avdija,1610612764,Washington Wizards,2,1,40,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,18,1,0,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,376,1630166,Deni Avdija,1610612764,Washington Wizards,3,11,43,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3,1,1,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,409,1630166,Deni Avdija,1610612764,Washington Wizards,3,8,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,-1,1,1,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,499,1630166,Deni Avdija,1610612764,Washington Wizards,3,2,28,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,23,83,1,0,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,601,1630166,Deni Avdija,1610612764,Washington Wizards,4,6,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,9,1,1,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,604,1630166,Deni Avdija,1610612764,Washington Wizards,4,5,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,19,1,1,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,607,1630166,Deni Avdija,1610612764,Washington Wizards,4,5,9,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,236,1,0,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301005,642,1630166,Deni Avdija,1610612764,Washington Wizards,4,2,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-156,-4,1,0,20240321,WAS,SAC,2023-24
Shot Chart Detail,0022301022,19,1630166,Deni Avdija,1610612764,Washington Wizards,1,10,20,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,36,1630166,Deni Avdija,1610612764,Washington Wizards,1,7,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,88,247,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,122,1630166,Deni Avdija,1610612764,Washington Wizards,1,2,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,140,248,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,131,1630166,Deni Avdija,1610612764,Washington Wizards,1,1,40,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,60,78,1,1,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,223,1630166,Deni Avdija,1610612764,Washington Wizards,2,7,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,14,1,1,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,270,1630166,Deni Avdija,1610612764,Washington Wizards,2,4,22,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,9,1,1,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,274,1630166,Deni Avdija,1610612764,Washington Wizards,2,3,54,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,20,1,1,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,283,1630166,Deni Avdija,1610612764,Washington Wizards,2,3,15,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,22,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,298,1630166,Deni Avdija,1610612764,Washington Wizards,2,1,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,115,267,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,311,1630166,Deni Avdija,1610612764,Washington Wizards,2,0,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-219,135,1,1,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,350,1630166,Deni Avdija,1610612764,Washington Wizards,3,9,26,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-21,1,1,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,396,1630166,Deni Avdija,1610612764,Washington Wizards,3,6,19,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,21,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,473,1630166,Deni Avdija,1610612764,Washington Wizards,3,1,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-191,168,1,1,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,477,1630166,Deni Avdija,1610612764,Washington Wizards,3,1,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-96,279,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,495,1630166,Deni Avdija,1610612764,Washington Wizards,4,11,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,501,1630166,Deni Avdija,1610612764,Washington Wizards,4,11,16,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,11,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,546,1630166,Deni Avdija,1610612764,Washington Wizards,4,8,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-25,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,621,1630166,Deni Avdija,1610612764,Washington Wizards,4,5,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-6,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301022,683,1630166,Deni Avdija,1610612764,Washington Wizards,4,0,50,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,6,1,0,20240323,WAS,TOR,2023-24
Shot Chart Detail,0022301050,24,1630166,Deni Avdija,1610612764,Washington Wizards,1,9,12,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,20,1,0,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301050,28,1630166,Deni Avdija,1610612764,Washington Wizards,1,8,56,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,4,1,1,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301050,36,1630166,Deni Avdija,1610612764,Washington Wizards,1,8,8,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,8,1,0,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301050,60,1630166,Deni Avdija,1610612764,Washington Wizards,1,5,41,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,13,1,1,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301050,306,1630166,Deni Avdija,1610612764,Washington Wizards,2,0,39,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,-9,1,1,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301050,339,1630166,Deni Avdija,1610612764,Washington Wizards,3,9,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,4,1,1,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301050,423,1630166,Deni Avdija,1610612764,Washington Wizards,3,3,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,22,271,1,0,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301050,435,1630166,Deni Avdija,1610612764,Washington Wizards,3,2,43,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,51,100,1,1,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301050,580,1630166,Deni Avdija,1610612764,Washington Wizards,4,2,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,40,263,1,0,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301050,597,1630166,Deni Avdija,1610612764,Washington Wizards,4,0,11,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,22,1,0,20240327,WAS,BKN,2023-24
Shot Chart Detail,0022301065,13,1630166,Deni Avdija,1610612764,Washington Wizards,1,10,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,26,1,1,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,24,1630166,Deni Avdija,1610612764,Washington Wizards,1,9,50,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,9,61,1,0,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,54,1630166,Deni Avdija,1610612764,Washington Wizards,1,6,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-1,1,0,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,155,1630166,Deni Avdija,1610612764,Washington Wizards,1,0,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,142,274,1,0,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,241,1630166,Deni Avdija,1610612764,Washington Wizards,2,6,32,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-6,57,1,1,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,275,1630166,Deni Avdija,1610612764,Washington Wizards,2,3,12,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,17,1,1,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,295,1630166,Deni Avdija,1610612764,Washington Wizards,2,1,46,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-7,1,0,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,310,1630166,Deni Avdija,1610612764,Washington Wizards,2,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-25,272,1,0,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,392,1630166,Deni Avdija,1610612764,Washington Wizards,3,5,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,17,1,1,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,401,1630166,Deni Avdija,1610612764,Washington Wizards,3,4,56,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,20,1,0,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,431,1630166,Deni Avdija,1610612764,Washington Wizards,3,3,31,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-32,273,1,1,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,469,1630166,Deni Avdija,1610612764,Washington Wizards,3,0,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-185,201,1,1,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,488,1630166,Deni Avdija,1610612764,Washington Wizards,4,10,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,199,68,1,0,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301065,584,1630166,Deni Avdija,1610612764,Washington Wizards,4,3,29,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,5,1,0,20240329,WAS,DET,2023-24
Shot Chart Detail,0022301081,15,1630166,Deni Avdija,1610612764,Washington Wizards,1,10,44,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,17,1,0,20240331,WAS,MIA,2023-24
Shot Chart Detail,0022301081,22,1630166,Deni Avdija,1610612764,Washington Wizards,1,9,43,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-37,4,1,0,20240331,WAS,MIA,2023-24
Shot Chart Detail,0022301081,37,1630166,Deni Avdija,1610612764,Washington Wizards,1,8,3,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,233,1,1,20240331,WAS,MIA,2023-24
Shot Chart Detail,0022301081,56,1630166,Deni Avdija,1610612764,Washington Wizards,1,6,50,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,36,41,1,0,20240331,WAS,MIA,2023-24
Shot Chart Detail,0022301081,96,1630166,Deni Avdija,1610612764,Washington Wizards,1,4,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,18,1,1,20240331,WAS,MIA,2023-24
Shot Chart Detail,0022301081,142,1630166,Deni Avdija,1610612764,Washington Wizards,1,0,52,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-65,275,1,0,20240331,WAS,MIA,2023-24
Shot Chart Detail,0022301081,190,1630166,Deni Avdija,1610612764,Washington Wizards,2,10,29,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,42,48,1,1,20240331,WAS,MIA,2023-24
