LOC_X,LOC_Y,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_MADE_FLAG,GAME_DATE,SEASON,PERIOD,ACTION_TYPE,SHOT_RESULT
58,262,Above the Break 3,Center(C),24+ ft.,0,20210405,2020-21,2,Jump Shot,Missed
159,209,Above the Break 3,Right Side Center(RC),24+ ft.,1,20210405,2020-21,2,Jump Shot,Made
58,252,Above the Break 3,Center(C),24+ ft.,0,20210405,2020-21,2,Jump Shot,Missed
35,15,Restricted Area,Center(C),Less Than 8 ft.,1,20210405,2020-21,3,Running Dunk Shot,Made
51,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20210405,2020-21,4,Running Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20210405,2020-21,4,Tip Layup Shot,Missed
-202,186,Above the Break 3,Left Side Center(LC),24+ ft.,0,20210405,2020-21,4,Jump Shot,Missed
226,20,Right Corner 3,Right Side(R),24+ ft.,0,20210407,2020-21,1,Jump Shot,Missed
75,263,Above the Break 3,Center(C),24+ ft.,1,20210407,2020-21,2,Jump Shot,Made
-32,41,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20210407,2020-21,2,Layup Shot,Missed
-228,39,Left Corner 3,Left Side(L),24+ ft.,1,20210407,2020-21,2,Jump Shot,Made
223,68,Right Corner 3,Right Side(R),24+ ft.,1,20210407,2020-21,3,Jump Shot,Made
-169,183,Above the Break 3,Left Side Center(LC),24+ ft.,0,20210407,2020-21,3,Jump Shot,Missed
73,236,Above the Break 3,Center(C),24+ ft.,0,20210407,2020-21,3,Jump Shot,Missed
228,30,Right Corner 3,Right Side(R),24+ ft.,1,20210407,2020-21,4,Jump Shot,Made
133,-1,Mid-Range,Right Side(R),8-16 ft.,1,20210407,2020-21,4,Pullup Jump shot,Made
17,26,Restricted Area,Center(C),Less Than 8 ft.,1,20210407,2020-21,4,Driving Reverse Layup Shot,Made
232,105,Above the Break 3,Right Side Center(RC),24+ ft.,0,20210409,2020-21,1,Running Jump Shot,Missed
-226,-4,Left Corner 3,Left Side(L),24+ ft.,0,20210409,2020-21,1,Jump Shot,Missed
0,31,Restricted Area,Center(C),Less Than 8 ft.,0,20210409,2020-21,2,Running Layup Shot,Missed
11,29,Restricted Area,Center(C),Less Than 8 ft.,0,20210409,2020-21,2,Layup Shot,Missed
-232,59,Left Corner 3,Left Side(L),24+ ft.,0,20210409,2020-21,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20210409,2020-21,4,Tip Layup Shot,Missed
105,236,Above the Break 3,Right Side Center(RC),24+ ft.,0,20210410,2020-21,1,Jump Shot,Missed
94,250,Above the Break 3,Right Side Center(RC),24+ ft.,1,20210410,2020-21,2,Jump Shot,Made
67,137,In The Paint (Non-RA),Center(C),8-16 ft.,0,20210410,2020-21,3,Pullup Jump shot,Missed
26,18,Restricted Area,Center(C),Less Than 8 ft.,0,20210410,2020-21,3,Driving Layup Shot,Missed
-188,240,Above the Break 3,Left Side Center(LC),24+ ft.,1,20210410,2020-21,4,Jump Shot,Made
-158,242,Above the Break 3,Left Side Center(LC),24+ ft.,0,20210410,2020-21,4,Jump Shot,Missed
18,1,Restricted Area,Center(C),Less Than 8 ft.,1,20210414,2020-21,1,Cutting Layup Shot,Made
-23,254,Above the Break 3,Center(C),24+ ft.,1,20210414,2020-21,1,Jump Shot,Made
30,8,Restricted Area,Center(C),Less Than 8 ft.,1,20210414,2020-21,1,Cutting Layup Shot,Made
29,13,Restricted Area,Center(C),Less Than 8 ft.,0,20210414,2020-21,2,Driving Dunk Shot,Missed
18,0,Restricted Area,Center(C),Less Than 8 ft.,1,20210414,2020-21,2,Layup Shot,Made
12,8,Restricted Area,Center(C),Less Than 8 ft.,1,20210414,2020-21,3,Running Alley Oop Layup Shot,Made
210,126,Above the Break 3,Right Side Center(RC),24+ ft.,0,20210414,2020-21,4,Jump Shot,Missed
220,134,Above the Break 3,Right Side Center(RC),24+ ft.,0,20210416,2020-21,1,Jump Shot,Missed
-227,24,Left Corner 3,Left Side(L),24+ ft.,0,20210416,2020-21,3,Jump Shot,Missed
-236,-8,Left Corner 3,Left Side(L),24+ ft.,1,20210417,2020-21,4,Jump Shot,Made
4,91,In The Paint (Non-RA),Center(C),8-16 ft.,1,20210419,2020-21,1,Floating Jump shot,Made
131,218,Above the Break 3,Right Side Center(RC),24+ ft.,0,20210419,2020-21,2,Jump Shot,Missed
26,13,Restricted Area,Center(C),Less Than 8 ft.,1,20210419,2020-21,2,Layup Shot,Made
-71,262,Above the Break 3,Center(C),24+ ft.,0,20210419,2020-21,3,Jump Shot,Missed
175,209,Above the Break 3,Right Side Center(RC),24+ ft.,0,20210419,2020-21,3,Jump Shot,Missed
99,66,Mid-Range,Right Side(R),8-16 ft.,0,20210419,2020-21,3,Pullup Jump shot,Missed
29,41,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20210419,2020-21,3,Driving Layup Shot,Made
-2,135,In The Paint (Non-RA),Center(C),8-16 ft.,0,20210419,2020-21,3,Floating Jump shot,Missed
229,3,Right Corner 3,Right Side(R),24+ ft.,0,20210419,2020-21,3,Jump Shot,Missed
-244,-1,Left Corner 3,Left Side(L),24+ ft.,0,20210419,2020-21,4,Jump Shot,Missed
245,35,Right Corner 3,Right Side(R),24+ ft.,0,20210419,2020-21,4,Jump Shot,Missed
-114,17,Mid-Range,Left Side(L),8-16 ft.,0,20210421,2020-21,1,Layup Shot,Missed
2,23,Restricted Area,Center(C),Less Than 8 ft.,1,20210421,2020-21,1,Running Dunk Shot,Made
-7,10,Restricted Area,Center(C),Less Than 8 ft.,1,20210421,2020-21,1,Driving Layup Shot,Made
-34,17,Restricted Area,Center(C),Less Than 8 ft.,0,20210421,2020-21,2,Layup Shot,Missed
33,10,Restricted Area,Center(C),Less Than 8 ft.,0,20210421,2020-21,2,Layup Shot,Missed
7,-12,Restricted Area,Center(C),Less Than 8 ft.,1,20211020,2021-22,1,Reverse Layup Shot,Made
-9,264,Above the Break 3,Center(C),24+ ft.,1,20211020,2021-22,3,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20211020,2021-22,4,Tip Layup Shot,Made
11,78,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211022,2021-22,1,Driving Floating Jump Shot,Made
127,93,Mid-Range,Right Side(R),8-16 ft.,0,20211022,2021-22,4,Jump Shot,Missed
-138,248,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211022,2021-22,4,Pullup Jump shot,Missed
29,38,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211025,2021-22,1,Layup Shot,Missed
219,109,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211025,2021-22,2,Jump Shot,Missed
-161,205,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211025,2021-22,3,Jump Shot,Missed
-22,253,Above the Break 3,Center(C),24+ ft.,0,20211025,2021-22,3,Jump Shot,Missed
136,214,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211025,2021-22,4,Jump Shot,Missed
12,12,Restricted Area,Center(C),Less Than 8 ft.,0,20211025,2021-22,4,Driving Finger Roll Layup Shot,Missed
-201,130,Above the Break 3,Left Side Center(LC),24+ ft.,1,20211027,2021-22,1,Jump Shot,Made
20,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20211027,2021-22,2,Driving Dunk Shot,Made
36,-8,Restricted Area,Center(C),Less Than 8 ft.,0,20211028,2021-22,1,Layup Shot,Missed
0,263,Above the Break 3,Center(C),24+ ft.,1,20211028,2021-22,1,Jump Shot,Made
-230,-5,Left Corner 3,Left Side(L),24+ ft.,0,20211028,2021-22,1,Jump Shot,Missed
-233,-15,Left Corner 3,Left Side(L),24+ ft.,0,20211028,2021-22,2,Jump Shot,Missed
6,17,Restricted Area,Center(C),Less Than 8 ft.,0,20211028,2021-22,2,Running Dunk Shot,Missed
116,245,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211028,2021-22,3,Jump Shot,Missed
18,55,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211028,2021-22,3,Layup Shot,Missed
0,62,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211028,2021-22,4,Floating Jump shot,Missed
22,41,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211030,2021-22,1,Jump Shot,Missed
0,30,Restricted Area,Center(C),Less Than 8 ft.,0,20211030,2021-22,1,Layup Shot,Missed
-12,22,Restricted Area,Center(C),Less Than 8 ft.,1,20211030,2021-22,3,Layup Shot,Made
208,144,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211030,2021-22,4,Jump Shot,Missed
154,197,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211101,2021-22,2,Pullup Jump shot,Missed
2,3,Restricted Area,Center(C),Less Than 8 ft.,1,20211101,2021-22,2,Running Dunk Shot,Made
-230,14,Left Corner 3,Left Side(L),24+ ft.,1,20211101,2021-22,2,Jump Shot,Made
-1,-1,Restricted Area,Center(C),Less Than 8 ft.,1,20211101,2021-22,2,Driving Layup Shot,Made
-4,13,Restricted Area,Center(C),Less Than 8 ft.,1,20211101,2021-22,3,Layup Shot,Made
240,-4,Right Corner 3,Right Side(R),24+ ft.,0,20211103,2021-22,1,Jump Shot,Missed
34,23,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211103,2021-22,2,Running Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20211103,2021-22,3,Tip Layup Shot,Made
26,17,Restricted Area,Center(C),Less Than 8 ft.,1,20211103,2021-22,3,Running Finger Roll Layup Shot,Made
-1,26,Restricted Area,Center(C),Less Than 8 ft.,1,20211103,2021-22,3,Cutting Layup Shot,Made
143,231,Above the Break 3,Right Side Center(RC),24+ ft.,1,20211103,2021-22,3,Jump Shot,Made
-60,255,Above the Break 3,Center(C),24+ ft.,0,20211103,2021-22,3,Pullup Jump shot,Missed
25,20,Restricted Area,Center(C),Less Than 8 ft.,0,20211105,2021-22,1,Driving Layup Shot,Missed
-27,279,Above the Break 3,Center(C),24+ ft.,0,20211105,2021-22,2,Jump Shot,Missed
10,83,In The Paint (Non-RA),Center(C),8-16 ft.,1,20211105,2021-22,4,Running Layup Shot,Made
40,22,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211105,2021-22,4,Driving Layup Shot,Made
124,231,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211105,2021-22,4,Jump Shot,Missed
32,20,Restricted Area,Center(C),Less Than 8 ft.,0,20211105,2021-22,4,Running Layup Shot,Missed
216,111,Above the Break 3,Right Side Center(RC),24+ ft.,1,20211107,2021-22,2,Jump Shot,Made
163,216,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211107,2021-22,2,Jump Shot,Missed
16,34,Restricted Area,Center(C),Less Than 8 ft.,0,20211107,2021-22,4,Driving Layup Shot,Missed
224,29,Right Corner 3,Right Side(R),24+ ft.,1,20211113,2021-22,1,Jump Shot,Made
116,230,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211113,2021-22,3,Jump Shot,Missed
158,236,Above the Break 3,Right Side Center(RC),24+ ft.,1,20211113,2021-22,3,Jump Shot,Made
81,152,Mid-Range,Right Side Center(RC),16-24 ft.,1,20211113,2021-22,4,Pullup Jump shot,Made
15,20,Restricted Area,Center(C),Less Than 8 ft.,1,20211115,2021-22,1,Running Layup Shot,Made
-37,14,Restricted Area,Center(C),Less Than 8 ft.,1,20211115,2021-22,2,Layup Shot,Made
-165,232,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211115,2021-22,3,Jump Shot,Missed
21,11,Restricted Area,Center(C),Less Than 8 ft.,1,20211115,2021-22,3,Driving Layup Shot,Made
4,26,Restricted Area,Center(C),Less Than 8 ft.,1,20211115,2021-22,4,Cutting Layup Shot,Made
-2,63,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211115,2021-22,4,Driving Floating Jump Shot,Made
240,8,Right Corner 3,Right Side(R),24+ ft.,0,20211117,2021-22,1,Jump Shot,Missed
21,252,Above the Break 3,Center(C),24+ ft.,1,20211117,2021-22,1,Jump Shot,Made
-194,176,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211117,2021-22,1,Jump Shot,Missed
65,29,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211117,2021-22,2,Driving Floating Jump Shot,Made
141,228,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211117,2021-22,3,Jump Shot,Missed
154,220,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211117,2021-22,3,Jump Shot,Missed
93,246,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211117,2021-22,3,Jump Shot,Missed
21,18,Restricted Area,Center(C),Less Than 8 ft.,0,20211117,2021-22,4,Driving Dunk Shot,Missed
125,247,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211117,2021-22,4,Jump Shot,Missed
-1,39,Restricted Area,Center(C),Less Than 8 ft.,0,20211118,2021-22,1,Hook Shot,Missed
17,6,Restricted Area,Center(C),Less Than 8 ft.,0,20211118,2021-22,2,Layup Shot,Missed
15,2,Restricted Area,Center(C),Less Than 8 ft.,0,20211118,2021-22,2,Driving Layup Shot,Missed
-150,237,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211118,2021-22,2,Jump Shot,Missed
194,174,Above the Break 3,Right Side Center(RC),24+ ft.,1,20211118,2021-22,3,Jump Shot,Made
195,166,Above the Break 3,Right Side Center(RC),24+ ft.,1,20211118,2021-22,4,Jump Shot,Made
16,13,Restricted Area,Center(C),Less Than 8 ft.,1,20211120,2021-22,1,Tip Layup Shot,Made
5,25,Restricted Area,Center(C),Less Than 8 ft.,1,20211120,2021-22,1,Running Layup Shot,Made
-39,17,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211120,2021-22,2,Reverse Layup Shot,Missed
-45,18,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211120,2021-22,2,Driving Finger Roll Layup Shot,Missed
22,141,Mid-Range,Center(C),8-16 ft.,0,20211120,2021-22,2,Pullup Jump shot,Missed
205,154,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211120,2021-22,2,Jump Shot,Missed
27,69,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211120,2021-22,4,Floating Jump shot,Made
54,13,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211122,2021-22,1,Driving Layup Shot,Missed
232,-15,Right Corner 3,Right Side(R),24+ ft.,1,20211122,2021-22,1,Jump Shot,Made
-219,146,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211122,2021-22,1,Jump Shot,Missed
-20,35,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211122,2021-22,3,Reverse Layup Shot,Made
-213,162,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211122,2021-22,4,Jump Shot,Missed
13,6,Restricted Area,Center(C),Less Than 8 ft.,0,20211124,2021-22,2,Driving Layup Shot,Missed
-26,11,Restricted Area,Center(C),Less Than 8 ft.,0,20211124,2021-22,4,Layup Shot,Missed
15,257,Above the Break 3,Center(C),24+ ft.,0,20211124,2021-22,4,Jump Shot,Missed
-148,214,Above the Break 3,Left Side Center(LC),24+ ft.,1,20211124,2021-22,4,Jump Shot,Made
96,42,Mid-Range,Right Side(R),8-16 ft.,0,20211124,2021-22,4,Turnaround Jump Shot,Missed
25,268,Above the Break 3,Center(C),24+ ft.,1,20211126,2021-22,1,Jump Shot,Made
-43,15,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211126,2021-22,1,Layup Shot,Missed
-72,136,In The Paint (Non-RA),Center(C),8-16 ft.,1,20211126,2021-22,2,Pullup Jump shot,Made
64,67,In The Paint (Non-RA),Right Side(R),8-16 ft.,1,20211126,2021-22,2,Pullup Jump shot,Made
29,14,Restricted Area,Center(C),Less Than 8 ft.,1,20211126,2021-22,3,Driving Layup Shot,Made
45,251,Above the Break 3,Center(C),24+ ft.,0,20211126,2021-22,3,Jump Shot,Missed
-232,-10,Left Corner 3,Left Side(L),24+ ft.,0,20211126,2021-22,4,Jump Shot,Missed
5,9,Restricted Area,Center(C),Less Than 8 ft.,1,20211127,2021-22,1,Cutting Layup Shot,Made
7,26,Restricted Area,Center(C),Less Than 8 ft.,0,20211127,2021-22,1,Driving Layup Shot,Missed
-125,216,Above the Break 3,Left Side Center(LC),24+ ft.,1,20211127,2021-22,1,Jump Shot,Made
-225,10,Left Corner 3,Left Side(L),24+ ft.,0,20211127,2021-22,2,Jump Shot,Missed
-21,62,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211127,2021-22,3,Driving Floating Jump Shot,Made
-165,209,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211127,2021-22,3,Jump Shot,Missed
-230,21,Left Corner 3,Left Side(L),24+ ft.,0,20211127,2021-22,4,Jump Shot,Missed
56,37,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211129,2021-22,1,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20211129,2021-22,1,Tip Layup Shot,Missed
5,13,Restricted Area,Center(C),Less Than 8 ft.,1,20211129,2021-22,3,Layup Shot,Made
97,235,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211129,2021-22,3,Jump Shot,Missed
154,237,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211129,2021-22,3,Running Jump Shot,Missed
125,226,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211129,2021-22,4,Jump Shot,Missed
17,0,Restricted Area,Center(C),Less Than 8 ft.,1,20211201,2021-22,1,Layup Shot,Made
22,21,Restricted Area,Center(C),Less Than 8 ft.,1,20211201,2021-22,2,Driving Layup Shot,Made
-239,-11,Left Corner 3,Left Side(L),24+ ft.,1,20211201,2021-22,2,Jump Shot,Made
241,-11,Right Corner 3,Right Side(R),24+ ft.,0,20211201,2021-22,2,Jump Shot,Missed
175,183,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211201,2021-22,4,Jump Shot,Missed
17,22,Restricted Area,Center(C),Less Than 8 ft.,0,20211201,2021-22,4,Running Layup Shot,Missed
20,11,Restricted Area,Center(C),Less Than 8 ft.,1,20211201,2021-22,4,Putback Layup Shot,Made
214,132,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211201,2021-22,4,Jump Shot,Missed
-175,207,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211203,2021-22,1,Jump Shot,Missed
192,164,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211203,2021-22,2,Jump Shot,Missed
169,189,Above the Break 3,Right Side Center(RC),24+ ft.,1,20211203,2021-22,2,Jump Shot,Made
6,16,Restricted Area,Center(C),Less Than 8 ft.,1,20211203,2021-22,3,Finger Roll Layup Shot,Made
-152,232,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211203,2021-22,3,Jump Shot,Missed
43,45,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211203,2021-22,3,Driving Floating Jump Shot,Missed
4,27,Restricted Area,Center(C),Less Than 8 ft.,1,20211203,2021-22,3,Driving Finger Roll Layup Shot,Made
-194,189,Above the Break 3,Left Side Center(LC),24+ ft.,1,20211203,2021-22,3,Jump Shot,Made
-13,29,Restricted Area,Center(C),Less Than 8 ft.,1,20211203,2021-22,4,Driving Layup Shot,Made
118,247,Above the Break 3,Right Side Center(RC),24+ ft.,1,20211203,2021-22,4,Step Back Jump shot,Made
153,210,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211205,2021-22,2,Jump Shot,Missed
-5,57,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211206,2021-22,1,Floating Jump shot,Missed
26,30,Restricted Area,Center(C),Less Than 8 ft.,1,20211206,2021-22,2,Driving Finger Roll Layup Shot,Made
6,130,In The Paint (Non-RA),Center(C),8-16 ft.,0,20211206,2021-22,3,Running Jump Shot,Missed
32,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211206,2021-22,3,Cutting Layup Shot,Missed
232,19,Right Corner 3,Right Side(R),24+ ft.,0,20211208,2021-22,1,Jump Shot,Missed
-17,8,Restricted Area,Center(C),Less Than 8 ft.,1,20211208,2021-22,1,Layup Shot,Made
15,9,Restricted Area,Center(C),Less Than 8 ft.,0,20211208,2021-22,1,Driving Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20211208,2021-22,1,Tip Layup Shot,Missed
16,45,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211208,2021-22,1,Driving Floating Jump Shot,Made
-136,235,Above the Break 3,Left Side Center(LC),24+ ft.,1,20211208,2021-22,1,Jump Shot,Made
239,13,Right Corner 3,Right Side(R),24+ ft.,1,20211208,2021-22,2,Jump Shot,Made
23,3,Restricted Area,Center(C),Less Than 8 ft.,0,20211208,2021-22,2,Driving Layup Shot,Missed
233,25,Right Corner 3,Right Side(R),24+ ft.,0,20211208,2021-22,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20211211,2021-22,1,Tip Layup Shot,Made
-22,100,In The Paint (Non-RA),Center(C),8-16 ft.,1,20211211,2021-22,1,Driving Floating Jump Shot,Made
-49,215,Mid-Range,Center(C),16-24 ft.,0,20211211,2021-22,2,Step Back Jump shot,Missed
185,176,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211211,2021-22,2,Jump Shot,Missed
152,247,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211211,2021-22,3,Jump Shot,Missed
9,20,Restricted Area,Center(C),Less Than 8 ft.,0,20211211,2021-22,3,Driving Layup Shot,Missed
135,247,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211213,2021-22,1,Jump Shot,Missed
162,194,Above the Break 3,Right Side Center(RC),24+ ft.,0,20211213,2021-22,1,Jump Shot,Missed
-123,222,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211213,2021-22,1,Jump Shot,Missed
38,69,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211213,2021-22,2,Driving Floating Jump Shot,Made
4,32,Restricted Area,Center(C),Less Than 8 ft.,1,20211213,2021-22,2,Layup Shot,Made
25,22,Restricted Area,Center(C),Less Than 8 ft.,0,20211213,2021-22,2,Driving Reverse Layup Shot,Missed
-229,26,Left Corner 3,Left Side(L),24+ ft.,0,20211213,2021-22,3,Jump Shot,Missed
-87,37,Mid-Range,Left Side(L),8-16 ft.,1,20211215,2021-22,1,Jump Bank Shot,Made
-172,186,Above the Break 3,Left Side Center(LC),24+ ft.,1,20211215,2021-22,1,Jump Shot,Made
31,71,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211215,2021-22,2,Driving Floating Jump Shot,Missed
44,11,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20211215,2021-22,2,Floating Jump shot,Missed
7,5,Restricted Area,Center(C),Less Than 8 ft.,1,20211215,2021-22,3,Layup Shot,Made
237,84,Right Corner 3,Right Side(R),24+ ft.,1,20211215,2021-22,3,Jump Shot,Made
25,1,Restricted Area,Center(C),Less Than 8 ft.,0,20211215,2021-22,4,Driving Layup Shot,Missed
33,14,Restricted Area,Center(C),Less Than 8 ft.,1,20211215,2021-22,4,Layup Shot,Made
-153,195,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211215,2021-22,4,Pullup Jump shot,Missed
-89,240,Above the Break 3,Left Side Center(LC),24+ ft.,0,20211215,2021-22,4,Jump Shot,Missed
148,219,Above the Break 3,Right Side Center(RC),24+ ft.,1,20211216,2021-22,2,Jump Shot,Made
70,155,Mid-Range,Right Side Center(RC),16-24 ft.,1,20211216,2021-22,2,Step Back Jump shot,Made
-234,29,Left Corner 3,Left Side(L),24+ ft.,0,20211216,2021-22,3,Jump Shot,Missed
-29,55,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211216,2021-22,4,Turnaround Hook Shot,Made
-28,36,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211216,2021-22,4,Cutting Layup Shot,Made
32,46,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20211216,2021-22,4,Driving Layup Shot,Made
6,21,Restricted Area,Center(C),Less Than 8 ft.,1,20211218,2021-22,1,Running Finger Roll Layup Shot,Made
-134,203,Above the Break 3,Left Side Center(LC),24+ ft.,1,20211218,2021-22,2,Jump Shot,Made
172,185,Above the Break 3,Right Side Center(RC),24+ ft.,1,20211218,2021-22,2,Jump Shot,Made
-4,32,Restricted Area,Center(C),Less Than 8 ft.,0,20211218,2021-22,3,Driving Layup Shot,Missed
23,8,Restricted Area,Center(C),Less Than 8 ft.,1,20211218,2021-22,4,Reverse Layup Shot,Made
143,210,Above the Break 3,Right Side Center(RC),24+ ft.,0,20220217,2021-22,1,Jump Shot,Missed
26,19,Restricted Area,Center(C),Less Than 8 ft.,0,20220217,2021-22,1,Driving Layup Shot,Missed
12,84,In The Paint (Non-RA),Center(C),8-16 ft.,0,20220217,2021-22,1,Driving Floating Jump Shot,Missed
